Timestamp,Device_Side,Device_Address,Sensor_Timestamp_ms,Serial_Number,Packet_Number,Sensor_Type,W,X,Y,Z
2026-05-26 11:38:19.814,Left,F4:1B:9B:AF:20:5D,1779770281211,6828,2,QUAT,-0.2245,-0.1147,-0.3321,-0.2759
2026-05-26 11:38:19.814,Left,F4:1B:9B:AF:20:5D,1779770281216,6828,3,ACC,,-0.9272,-0.3218,0.0371
2026-05-26 11:38:19.815,Left,F4:1B:9B:AF:20:5D,1779770281216,6828,3,GYRO,,-15.5029,-21.3623,42.0532
2026-05-26 11:38:19.815,Left,F4:1B:9B:AF:20:5D,1779770281216,6828,3,QUAT,-0.2238,-0.1149,-0.3317,-0.2769
2026-05-26 11:38:19.815,Right,D0:A3:43:7D:01:BD,1779770274058,6748,0,ACC,,-0.9238,0.3091,0.2817
2026-05-26 11:38:19.816,Right,D0:A3:43:7D:01:BD,1779770274058,6748,0,GYRO,,-78.9795,4.5776,74.3408
2026-05-26 11:38:19.817,Right,D0:A3:43:7D:01:BD,1779770274058,6748,0,QUAT,-0.2831,-0.1683,-0.2835,-0.2473
2026-05-26 11:38:19.817,Right,D0:A3:43:7D:01:BD,1779770274072,6748,1,ACC,,-0.9131,0.2676,0.2402
2026-05-26 11:38:19.817,Right,D0:A3:43:7D:01:BD,1779770274072,6748,1,GYRO,,-94.2993,9.8877,65.0024
2026-05-26 11:38:19.817,Right,D0:A3:43:7D:01:BD,1779770274072,6748,1,QUAT,-0.2809,-0.1683,-0.2843,-0.2488
2026-05-26 11:38:19.818,Right,D0:A3:43:7D:01:BD,1779770274082,6748,2,ACC,,-0.9067,0.2236,0.189
2026-05-26 11:38:19.818,Right,D0:A3:43:7D:01:BD,1779770274082,6748,2,GYRO,,-108.0322,13.1226,56.9458
2026-05-26 11:38:19.819,Right,D0:A3:43:7D:01:BD,1779770274082,6748,2,QUAT,-0.2785,-0.1681,-0.2854,-0.2504
2026-05-26 11:38:19.819,Right,D0:A3:43:7D:01:BD,1779770274087,6748,3,ACC,,-0.9102,0.1738,0.1484
2026-05-26 11:38:19.819,Right,D0:A3:43:7D:01:BD,1779770274087,6748,3,GYRO,,-120.0562,12.7563,49.1943
2026-05-26 11:38:19.819,Right,D0:A3:43:7D:01:BD,1779770274087,6748,3,QUAT,-0.2761,-0.1676,-0.2867,-0.252
2026-05-26 11:38:19.820,Right,D0:A3:43:7D:01:BD,1779770274078,6749,0,ACC,,-0.9189,0.1206,0.1196
2026-05-26 11:38:19.820,Right,D0:A3:43:7D:01:BD,1779770274078,6749,0,GYRO,,-129.4556,8.728,41.8091
2026-05-26 11:38:19.820,Right,D0:A3:43:7D:01:BD,1779770274078,6749,0,QUAT,-0.2737,-0.1668,-0.2881,-0.2535
2026-05-26 11:38:19.820,Right,D0:A3:43:7D:01:BD,1779770274092,6749,1,ACC,,-0.8979,0.0566,0.1123
2026-05-26 11:38:19.821,Right,D0:A3:43:7D:01:BD,1779770274092,6749,1,GYRO,,-135.437,3.1738,35.2173
2026-05-26 11:38:19.821,Right,D0:A3:43:7D:01:BD,1779770274092,6749,1,QUAT,-0.2713,-0.1658,-0.2895,-0.2551
2026-05-26 11:38:19.821,Right,D0:A3:43:7D:01:BD,1779770274102,6749,2,ACC,,-0.9106,-0.0034,0.1162
2026-05-26 11:38:19.822,Right,D0:A3:43:7D:01:BD,1779770274102,6749,2,GYRO,,-138.1226,-3.0518,29.0527
2026-05-26 11:38:19.822,Right,D0:A3:43:7D:01:BD,1779770274102,6749,2,QUAT,-0.2689,-0.1646,-0.291,-0.2567
2026-05-26 11:38:19.822,Right,D0:A3:43:7D:01:BD,1779770274107,6749,3,ACC,,-0.938,-0.0752,0.1201
2026-05-26 11:38:19.823,Right,D0:A3:43:7D:01:BD,1779770274107,6749,3,GYRO,,-138.3057,-10.7422,22.7661
2026-05-26 11:38:19.823,Right,D0:A3:43:7D:01:BD,1779770274107,6749,3,QUAT,-0.2667,-0.1631,-0.2924,-0.2583
2026-05-26 11:38:19.832,Right,D0:A3:43:7D:01:BD,1779770274097,6750,0,ACC,,-0.9521,-0.1377,0.1191
2026-05-26 11:38:19.832,Right,D0:A3:43:7D:01:BD,1779770274097,6750,0,GYRO,,-136.9629,-17.2119,17.4561
2026-05-26 11:38:19.832,Right,D0:A3:43:7D:01:BD,1779770274097,6750,0,QUAT,-0.2646,-0.1616,-0.2937,-0.26
2026-05-26 11:38:19.833,Right,D0:A3:43:7D:01:BD,1779770274111,6750,1,ACC,,-0.9756,-0.1978,0.1118
2026-05-26 11:38:19.833,Right,D0:A3:43:7D:01:BD,1779770274111,6750,1,GYRO,,-135.1318,-19.7754,13.6108
2026-05-26 11:38:19.834,Right,D0:A3:43:7D:01:BD,1779770274111,6750,1,QUAT,-0.2626,-0.1599,-0.295,-0.2616
2026-05-26 11:38:19.834,Right,D0:A3:43:7D:01:BD,1779770274121,6750,2,ACC,,-0.9971,-0.2524,0.0972
2026-05-26 11:38:19.834,Right,D0:A3:43:7D:01:BD,1779770274121,6750,2,GYRO,,-132.7515,-19.104,10.9863
2026-05-26 11:38:19.834,Right,D0:A3:43:7D:01:BD,1779770274121,6750,2,QUAT,-0.2607,-0.1583,-0.2963,-0.2631
2026-05-26 11:38:19.834,Right,D0:A3:43:7D:01:BD,1779770274126,6750,3,ACC,,-1.0107,-0.3091,0.0854
2026-05-26 11:38:19.835,Right,D0:A3:43:7D:01:BD,1779770274126,6750,3,GYRO,,-130.0049,-15.686,9.5215
2026-05-26 11:38:19.836,Right,D0:A3:43:7D:01:BD,1779770274126,6750,3,QUAT,-0.2588,-0.1566,-0.2977,-0.2643
2026-05-26 11:38:19.841,Left,F4:1B:9B:AF:20:5D,1779770281207,6829,0,ACC,,-0.9395,-0.3174,0.0278
2026-05-26 11:38:19.841,Left,F4:1B:9B:AF:20:5D,1779770281207,6829,0,GYRO,,-14.2212,-22.2778,43.8232
